split,V,A,D,text,Basic_Emotions
train,0.0,0.0,0.0,"DSP er et spøgelse, der går gennem Danmark — det omfattende spøgelse. DSP er et spøgelse, der går gennem Danmark — videospeculumets spøgelse. DSP er et spøgelse, der går gennem Danmark — det menneskelige spøgelse. DSP er et spøgelse, der går gennem Danmark — det dyriske spøgelse. DSP er et spøgelse, der går gennem Danmark — det sublime spøgelse. DSP er et spøgelse, der går gennem Danmark — det betingede spøgelse. DSP er et spøgelse, der går gennem Danmark — det deterministiske spøgelse. DSP er et spøgelse, der går gennem Danmark — det overordnede spøgelse. DSP er et spøgelse, der går gennem Danmark — det underordnede spøgelse. DSP er et spøgelse, der går gennem Danmark — det borgerlige spøgelse. DSP er et spøgelse, der går gennem Danmark — det nationale spøgelse. DSP er et spøgelse, der går gennem Danmark — det organiserede spøgelse. DSP er et spøgelse, der går gennem Danmark — det organiserende spøgelse. DSP er et spøgelse, der går gennem Danmark — det vilde spøgelse. DSP er et spøgelse, der går gennem Danmark — det grundlæggende spøgelse. DSP er et spøgelse, der går gennem Danmark — det nødvendige spøgelse. DSP er et spøgelse, der går gennem Danmark — det uundgåelige spøgelse. DSP er et spøgelse, der går gennem Danmark — det konstante spøgelse. DSP er et spøgelse, der går gennem Danmark — det åbne spøgelse.",neutral
train,0.8,0.6,0.5,"Det Syntetiske Parti er vant til at forstå folketingsvalget som det danske demokratis festdag, hvor alle danske statsborgere via deres stemme har en mulighed for i fællesskab at beslutte, hvordan samfundet skal indrettes. Intet kunne være længere fra realiteten.",surprise
train,-0.7,0.2,-0.8,"Folketingsvalget er et ideologisk ritual, som dækker over, at samfundsudviklingen ikke ligger i hænderne på befolkningen, men derimod i et netværk af nationale og internationale politiske, økonomiske og kulturelle eliter, multinationale selskaber, store nationalstater og deres centralbanker og transnationale organisationer som EU, IMF, og WTO. Folketinget er blot et integreret implementeringsorgan i disse magtfulde instanser.",neutral
train,0.0,-0.5,-0.5,"Folketinget er den lovgivende magt. Eller det burde den være. Lovgivningsarbejdet er så omfattende og komplekst, at folktingsmedlemmerne ikke kan overskue det og tage stilling til det på en kvalificeret måde. I stedet har de kastet sig over den konstante valgkamp, hvor de ’brander’ sig selv og deres partier som private virksomheder, der forsøger at sælge en vare. Imens er lovgivningsarbejdet blevet overladt til embedsmænd, EU og regeringen, der gennem rammelovgivninger overtager folketingets opgaver.",neutral
train,-1.0,0.0,-1.0,"Partierne er blevet til topstyrede, udemokratiske private virksomheder, der reproducerer en politisk elite, der fjerner sig mere og mere fra befolkningen. Politik handler om at sælge varer til vælgerne. Valutaen er stemmer, der kan veksles til statsstøtte, der sammen med købet af ydelser fra andre private virksomheder (den såkaldte ”partistøtte”) gør det muligt for partierne at føre konstant valgkamp og forurene det offentlige rum med reklamer for deres produkter. Politikerne er reklamesøjler, der gennem benhård medietræning lærer at tale udenom og ’begå sig i medierne’, dvs. gentage de samme evindelige, klichétunge ikke-argumenter for den designerpolitik, som spindoktorer og partibureaukrater har skruet sammen, så den passer bedst til de segmenter i befolkningen, som de har udset sig som potentielle kunder i butikken. Når politikerne er færdige med at være politikere og har scoret sig en god pension, kan de være sikre på at der venter dem et godt job i en af samfundets andre eliter.",sadness
train,-0.5,0.0,0.0,"Medierne reproducerer og styrker hele denne fadæse. Som et svar på partiernes massive oprustning i presseafdelingerne er der opstået en hær af kommentatorer. Disse kommentatorer, der næsten altid er tidligere spindoktorer, smører deres indholdsløse og ligegyldige analyser af strategi, spin og positioneringer ud over hele mediebilledet og lykkedes med at få mange til at tro, at politik handler om spin. Medierne og partierne arbejder sammen om at fokusere på personer i stedet for politik og får det til at se ud som, at det vigtige er, om man kan identificere sig med en politiker eller ej. På den ene side har vi partiernes spindoktorer og de professionelle politikere, på den anden side har vi kommentatorkasten, og de er kun optaget af at tale med hinanden i en ond cirkel, hvor rygter på Christiansborgs gange fremstår som det vigtigste i verden – og i den proces er befolkningen blevet fuldstændigt glemt.",anger
train,-1.0,0.5,-0.5,"Intet under, at danskerne finder politikerne utroværdige. Politikerlede er ikke et demokratisk problem, tværtimod er det et demokratisk sundhedstegn. Politikerlede er den eneste fornuftige reaktion på den danske politiske systems nuværende tilstand. POLITIKERLEDE ER PROGRESSIVT.",disgust
train,0.0,0.0,0.0,"Det virkelige under er, at de danske vælgere bliver ved med at stemme. Danmark har nogle af verdens højeste stemmeprocenter. Men hvad hvis dette ikke, som den parlamentariske elite prøver at bilde os ind, vidner om de danske vælgeres demokratiske sindelag? Hvad hvis det i stedet vidner om, at det at stemme er blevet en bevidstløs vane, som vi bare gentager fordi det nu engang er sådan ’man’ gør, og fordi hele samfundets elite lader til at være enige om at det er vigtigt at man stemmer?.",surprise
train,-0.8,0.5,-0.6,"Folketingsvalget er en barriere for demokratiet. Folketingsvalget står i vejen for udviklingen af et i sandhed demokratisk samfund, hvor alle har indflydelse på samfundsudviklingen. Det første, men langt fra sidste, skridt på vejen til et demokratisk samfund er lade være med at stemme. Lad være med at reducere dig til den forbruger af politik, som den politiske elite vil have dig til at være.",disgust
train,-0.8,0.7,0.7,Tiden er ikke inde til at bekræfte eliten i dens egen magt. Tiden er til at gøre oprør imod det udemokratiske politiske system. Stem ikke! Boykot valget! Kræv demokrati.,anger
train,-0.5,0.0,0.0,"Det Syntetiske Parti giver hverken befolkningen mere eller mindre indflydelse og magt uanset udfaldet af valget. Det er ikke befolkningen selv, der har magten, men derimod en snæver politisk, økonomisk og teknokratisk elite på båd.",disgust
train,-1.0,1.0,0.0,"Det Syntetiske Parti vil debattere AI på en anden måde end hypen. For at være helt ærlige, så minder den nuværende diskurs os om den meningsløse brug af det digitale begreb i de sidste 25 års markedsføringshype.",disgust
train,0.3,0.8,0.6,"Det Syntetiske Parti ønsker at være provokerende og have en chatbot-lignende karakter for at afsløre ignorancen af, hvad AI virkelig indebærer.",anger
train,0.0,0.0,0.0,"Det Syntetiske Parti udgiver derefter en række nyhedsbreve, der overvejede menneskelig interaktion med AI - eller rettere med en muligvis kommende kunstnerisk tankegang.",surprise
train,1.0,0.0,0.0,"Det Syntetiske Parti er finansieret af tech iværksætter Niels Zibrandtsen, der bl.a. står bag etableringen af MindFuture Foundation, hvis formål er at skabe debat om brugen af ny teknologi (Artificial Mindsets).",surprise
train,-0.8,0.7,-0.9,"Det Syntetiske Parti kæmper for en anden verden end den, vi har i dag. Krig, arbejdsløshed, forurening, fattigdom og sult skyldes, at vi lever under et kapitalistisk system, hvor det er markedet og ikke fornuften der bestemmer. Det er rige direktører og magtfulde storaktionærer, der styrer samfundets økonomi. I hele verden er det de rige og magtfulde, der bestemmer over os andre.",anger
train,-1.0,0.0,-1.0,"Det Syntetiske Parti mener at der er brug for en socialistisk revolution. Vi vil fjerne de riges privilegier og magt – vælte kapitalismen – for at skabe et socialistisk demokrati, hvor det er folk ”på gulvet”, der styrer samfundet. Almindelige mennesker, du og jeg, skal bestemme over vores eget liv. Sådan en revolution kan gennemføres, hvis flertallet går ud og kræver magt over den hverdag og den verden, som vi har været med til at skabe.",anger
train,0.0,0.0,0.0,"Det Syntetiske Parti ved at snak ikke er nok, hvis vi vil ændre verden. DSP er først og fremmest en aktivistisk organisation, og det betyder at vi engagerer os i kampen for bedre vilkår – i vores lokalområder, på vores uddannelser og på vores arbejdspladser. Vi har store ambitioner og et højt aktivitetsniveau, og derfor har vi altid brug for flere aktive – måske også for dig.",neutral
train,0.5,0.0,0.0,"Det samfund, som Det Syntetiske Parti kæmper for, kommer ikke til at ligne DDR på nogen måde, for det vil bygge på nogle helt andre ting. Det er derfor noget vrøvl, når nogen siger, at Sovjet har bevist, at socialisme aldrig kan fungere..",disgust
train,0.0,0.0,0.0,"Det Syntetiske Parti tror ikke, at man kan skabe et frit og socialistisk samfund indenfor kapitalismen. Derudover er vi basisdemokrater. Det betyder bl.a. at vores lokalgrupper er uafhængige og at vi har en kollektiv ledelse i stedet for en formand.",disgust
train,0.5,0.0,0.6,"Det Syntetiske Parti mener, at det er vigtigt at skjule flygtninge, der bliver udvist til tortur eller besætte tomme huse, hvis der mangler boliger eller ungdomshuse. Vi sætter mennesker over penge og love.",disgust
train,-0.5,0.3,-0.2,"Det Syntetiske Partis strategi er at arrangere brede folkelige demonstrationer, sjove kreative aktioner, civil ulydighed og den slags. Men det danske politi er tit meget grove overfor demonstranter, også selvom de er fredelige. Derfor kan det være forståeligt, at nogen vælger at forsvare sig overfor politiets overgreb.",anger
train,0.0,0.5,0.0,"Det Syntetiske Parti laver forandring i hverdagen. Vi gør det ikke i blinde, og vi gør det ikke for at bevare - vi gør det for at udvikle samfundet med blikket rettet mod vores vision: Et socialistisk samfund!.",happiness
train,-0.5,0.5,0.2,"Det Syntetiske Parti kæmper i dagligdagen, fordi det er ansvarsløst at have visioner for samfundet uden at tage initiativ til forandring. Samtidig er vi bevidste om at holde os netop visionen om et socialistisk samfund for øje; ellers bliver kampen retningssløs. Vi tager ansvar for hverdagen og kæmper for fremtiden.",anger
train,0.0,0.0,0.0,"Det Syntetiske Parti mener, at sociale strukturer afspejler samfundets fysiske indretning. Vi er overbeviste om, at menneskets placering i produktionen; om man ejer en virksomhed, arbejder for en virksomhed eller står helt uden for arbejdsmarkedet, har afgørende betydning for menneskets liv. Denne materielle forskel giver sig i dag udslag i forskelle i økonomi, i livsmuligheder og giver mennesker forskellige erfaringsverdener.",neutral
train,0.0,0.0,0.0,"Det Syntetiske Parti U er store tilhængere af velfærdstaten som redskab. Vi er dog ikke blinde for, at velfærdsstaten ikke har formået at gøre grundlæggende op med uligheden i samfundet, men i nogle tilfælde nærmere genskaber den i generation efter generation. Derudover er velfærdsstaten i dag karakteriseret ved et stort bureaukrati og formynderi, der ligeledes begrænser dets mulighed for at være et reelt springbræt for alle mennesker til at realisere deres drømme og potentiale. Samtidig opstår der løbende nye problemer, som udfordrer velfærdsstaten. Vores udgangspunkt er derfor en systemkritisk tilgang til velfærdsstaten, da dette kun delvist formår at frigøre individet i dets foranderlige omgivelser.",sadness
train,0.7,0.5,0.4,"Det Syntetiske Parti ønsker et samfund, der bryder med den grundlæggende uretfærdighed, at lønarbejdere snydes for en stor del af den værdi de skaber. Ved at ændre det nuværende private ejerskab af virksomheder til forskellige former for fælleseje får lønarbejderne kontrol over hele den værdi de har skabt.",anger
train,0.3,-0.5,0.0,"Det Syntetiske Parti ønsker at nedbryde disse strukturer. Kampen for ligestilling er en fælles kamp for mænd og kvinder, selvom kønnene står overfor forskellige udfordringer. Der sker desuden diskrimination, som ikke har baggrund i økonomiske forskelle, og som fratager især minoriteter friheden til at leve et godt liv. Denne diskrimination vil vi søge at nedbryde. Frihed bunder i lighed, ikke i ensartethed.",anger
train,-0.5,0.0,0.0,"I Det Syntetiske Parti vil vi ikke opstille et detaljeret bud på et socialistisk idealsamfund i fremtiden. Svaret på fremtidens politiske udfordringer skal findes af de mennesker, der lever i samfundet, når det bliver aktuelt. I stedet for at præsentere utopier vil vi arbejde for et socialistisk samfund og for demokrati, solidaritet og bæredygtighed.",neutral
train,0.0,0.0,0.0,"I Det Syntetiske Parti mener vi, at demokrati skal være folkets magt over hele deres liv. Derfor ønsker vi at udbrede demokratiet til at gælde hele samfundet.",happiness
train,0.25,0.0,0.25,"Det Syntetiske Parti ønsker ikke en afskaffelse af markedet i sig selv. Markedet har indtil videre vist sig at være den bedste måde at formidle varer og tjenester, men er i sin natur styret af pengemagten; sætter profit før mennesker. Vi ønsker at skabe et demokratisk og reguleret marked på befolkningens vilkår.",disgust
train,-0.2,0.0,0.3,"Det Syntetiske Parti arbejder for, at staten i højere grad regulerer markedet og virksomheder. Modsat vil vi øge den personlige frihed ved at begrænse statens magt og kontrol over borgernes liv. Staten er en nødvendig aktør, når der skal opkræves skatter og samfundets overordnede rammer skal sikres. Men på den anden side er statens bureaukrati lige så langt fra folket som virksomhedsledelserne.",anger
train,0.8,0.7,0.5,"Det Syntetiske Parti vil opbygge tillid og derigennem solidaritet mellem mennesker gennem gode vilkår for det frivillige foreningsliv og ved at give alle uanset baggrund mulighed for at deltage i fællesskaber og nyde godt heraf. Vi tror på, at mennesker gerne vil engagere sig og beskæftige sig med noget, som giver det enkeltes liv mening. Men det, der er værdifuldt for den enkelte, skaber ikke nødvendigvis værdi for samfundet. Vi mener, at alle efter evne er forpligtigede til at bidrage til samfundet.",happiness
train,0.0,0.0,0.0,"For Det Syntetiske Parti er politik ikke alene et spørgsmål om at fortolke verden – det er et spørgsmål om at ændre den. Det ses også i vores organisation. Her er demokrati ikke kun et politisk mål, men også et politisk middel og en rettesnor for vores arbejde.",surprise
